,转债代码,转债余额,申购日期,债券简称,股票代码,正股简称,转股价格,纯债价值,bond_nm,price,stock_id,stock_nm,redeem_dt,volume,评级,redeem_icon,强赎修正,ATR,ma20,ma5,K,D,slope,macd,cci,yj_bias,ATR1,ma201,ma51,K1,D1,SLOPE1,macd1,cci1,yj_bias1,VIX11,zzzf,zgzf,zfc,zfc5,zfc10,正股趋势,正股综合分,转债价格,转债涨跌幅,股价,正股涨跌幅,转股价值,转股溢价率,amount,amount1,转债换手率,转债换手率1,距离转股日,剩余期限,vix,多权价值,期权价值,内在价值,价值溢价,MA20乖离,MA5乖离,绝对乖离,涨幅对标,双低分数,传统双低,五因子分数,强势分数,多因子V1.1,综合分数,溢值分数
199,sz123129,6.0,2021-11-04,锦鸡转债,sz300798,锦鸡股份,7.97, 87.98,锦鸡转债,113.707,300798,锦鸡股份,暂无提示,804.1,AA-,,0,0.1922,6.4505,6.3600,93.7171,80.8555,-0.0097,0.0479,64.1426,0.5999,0.1993,6.4865,6.2800,84.5022,63.2836,-0.0275,0.0343,37.0370,0.2106,0.0177,0.0643,-0.0863,0.0700,-0.0192,-0.0018,上涨中,6,114.188,0.42,6.45,-0.15,80.9285,0.410974,0.934406,1.73851,1.55734,1.44875,1827,1827,0.0177,7.4992,7.4992,95.4792,0.195946,-0.00007751337105643685,0.014150943396226356,0.00007751337105643685,0.07,0.420846,0.324351,0.477807,0.359837,0.621953,0.56086,0.491936
200,sh110067,27.994,2020-03-12,华安转债,sh600909,华安证券,6.12, 99.25,华安转债,111.839,600909,华安证券,暂无提示,1942.4,AAA,,0,0.1467,4.7665,4.9380,77.3810,75.5952,0.0236,0.0176,108.8274,-0.6773,0.1521,4.7645,4.8840,74.4048,72.0238,0.0157,0.0144,124.7555,-0.8325,0.0214,0.0501,0.0143,-0.0244,0.0058,-0.0455,上涨中,6,111.848,0.01,4.94,-0.2,80.719,0.385647,1.62337,3.56577,0.579899,0.636881,1225,1225,0.0214,9.99898,9.99898,109.249,0.0237899,0.03639987412147283,0.0004050222762252975,0.03639987412147283,-0.0244,0.656761,0.697386,0.6611,0.656835,0.661553,0.560725,0.650363
201,sz127070,15.2,2022-08-17,大中转债,sz001203,大中矿业,11.36, 93.54,大中转债,116.336,001203,大中矿业,暂无提示,3299.51,AA,,0,0.2236,10.2050,10.0280,91.8298,73.2471,-0.0211,0.0297,24.3864,0.0000,0.2318,10.2495,9.9860,74.2433,52.8194,-0.0442,0.0165,3.4309,0.0000,0.0143,0.0000,0.0000,0.0000,0.0000,0.0000,上涨中,6,115.5,-0.72,10.02,-0.69,88.2042,0.309461,4.47508,7.77459,2.94413,2.55743,2113,2113,0.0143,8.13377,8.13377,101.674,0.135986,-0.01812836844683985,-0.0007977662544875752,0.01812836844683985,0.0,0.546621,0.445442,0.52424,0.503585,0.624623,0.560515,0.496838
202,sz123078,6.184,2020-11-27,飞凯转债,sz300398,飞凯材料,15.49, 98.96,飞凯转债,151.0,300398,飞凯材料,暂无提示,9069.66,AA,,0,0.7177,17.8820,17.5040,86.2539,71.1508,-0.0505,0.2386,52.5543,1.4167,0.7443,18.0300,17.1880,73.3475,52.9514,-0.1031,0.1916,31.5955,0.9950,0.0246,0.1954,-0.1240,0.0778,0.0430,0.0552,上涨中,6,150.2,-0.53,17.78,-0.5,114.784,0.308548,6.25156,15.3212,10.1092,12.3878,1485,1485,0.0246,33.1185,33.1185,132.078,0.137203,-0.00570405994855161,0.015767824497257665,0.00570405994855161,0.0778,0.418031,0.317422,0.386413,0.487382,0.423629,0.559987,0.595916
203,sz128017,5.518,2017-11-01,金禾转债,sz002597,金禾实业,21.33, 103.70,金禾转债,225.249,002597,金禾实业,暂无提示,2978.83,AA,G,0,1.4928,39.0305,38.5400,73.0133,58.7109,-0.0781,0.1803,22.7679,1.3925,1.5481,39.2210,38.2700,56.5894,44.5130,-0.1179,0.1272,16.3876,0.4217,0.0227,0.2230,-0.0690,0.0378,-0.0138,0.0282,上涨中,6,229.8,2.02,39,0.39,182.841,0.256829,13.794,16.7728,24.9982,15.1983,363,363,0.0227,85.2411,85.2411,188.941,0.216252,-0.0007814401557757478,0.011935651271406389,0.0007814401557757478,0.0378,0.538382,0.150596,0.485612,0.513937,0.445012,0.559951,0.564033
204,sz127063,18.0,2022-04-22,贵轮转债,sz000589,贵州轮胎,4.6, 93.11,贵轮转债,123.8,000589,贵州轮胎,暂无提示,3965.83,AA,,0,0.1956,4.6355,4.4200,45.1771,33.0683,-0.0365,-0.0122,-19.1063,0.7464,0.2029,4.6770,4.3740,30.8295,22.6008,-0.0526,-0.0251,-36.5046,0.3506,0.0330,0.1010,-0.1398,0.0936,-0.0193,0.0288,跌减缓,4,123.39,-0.33,4.43,-1.34,96.3043,0.281251,2.36102,6.32685,1.31168,1.75746,1996,1996,0.033,27.506,27.506,120.616,0.0229986,-0.04433178729371168,0.002262443438914019,0.04433178729371168,0.0936,0.367627,0.651124,0.384855,0.492227,0.512983,0.559898,0.542926
205,sz127006,24.072,2018-03-13,敖东转债,sz000623,吉林敖东,14.5, 102.22,敖东转债,117.6,000623,吉林敖东,暂无提示,2673.93,AA+,,0,0.2182,13.7900,13.7780,91.2266,79.0598,-0.0009,0.0404,79.0546,0.4275,0.2263,13.8170,13.6800,80.5022,63.4195,-0.0238,0.0259,63.8451,0.0147,0.0099,0.0307,-0.0374,0.0378,-0.0140,-0.0170,上涨中,6,117.59,-0.01,13.95,0.36,96.2069,0.222262,2.31715,4.99108,0.962591,1.0367,495,495,0.0099,6.4726,6.4726,108.693,0.0818584,0.0116026105873821,0.012483669618231774,0.0116026105873821,0.0378,0.493534,0.550993,0.511355,0.523835,0.632585,0.559775,0.541997
206,sh118016,3.33,2022-08-05,京源转债,sh688096,京源环保,13.93, 77.90,京源转债,119.607,688096,京源环保,暂无提示,809.35,A,,0,0.3556,11.9890,11.9220,93.5674,79.0588,-0.0023,0.0995,115.3269,0.0000,0.3688,12.0215,11.7100,82.4980,59.4728,-0.0366,0.0661,93.6749,0.0000,0.0230,0.0936,-0.0517,0.0159,-0.0431,-0.0048,上涨中,6,119.936,0.28,12.33,0.33,88.514,0.354995,0.867704,1.67705,2.60572,2.5181,2101,2101,0.023,15.0407,15.0407,92.9407,0.290457,0.028442739177579446,0.034222445898339116,0.028442739177579446,0.0159,0.56267,0.107031,0.586299,0.404379,0.659267,0.559709,0.502533
207,sz123156,3.97,2022-08-16,博汇转债,sz300839,博汇股份,15.05, 81.60,博汇转债,123.909,300839,博汇股份,暂无提示,1423.72,A+,,0,0.5106,13.1820,13.7820,92.5620,92.5598,0.1086,0.1867,140.6820,0.0000,0.5295,13.1930,13.6300,92.8186,91.4029,0.0875,0.1809,189.8450,0.0000,0.0236,0.0850,-0.0127,0.0057,-0.0232,-0.0322,上涨中,6,124.948,0.84,14,0.07,93.0233,0.343191,1.8414,3.26512,4.63827,4.11224,2112,2112,0.0236,18.0292,18.0292,99.6292,0.254131,0.06205431649218629,0.015817733275286683,0.06205431649218629,0.0057,0.589437,0.156874,0.66442,0.462252,0.730318,0.559291,0.598002
208,sz127049,81.437,2021-11-02,希望转2,sz000876,新希望,14.4, 94.67,希望转2,121.95,000876,新希望,暂无提示,10603.8,AAA,,0,0.4050,14.4695,14.7580,79.6126,80.9894,0.0807,0.1007,100.9413,-0.1438,0.4200,14.5100,14.6840,79.4687,82.8788,0.0624,0.0944,91.1116,-0.2888,0.0160,0.0588,-0.0371,0.0129,0.0008,-0.0371,上涨中,6,121.801,-0.12,14.81,0,102.847,0.184291,9.29944,19.9032,1.14192,1.222,1825,1825,0.016,17.6806,17.6806,112.351,0.0841153,0.023532257507170362,0.0035235126710937426,0.023532257507170362,0.0129,0.558807,0.528742,0.59712,0.580604,0.704976,0.558613,0.611911
209,sz123109,4.596,2021-04-01,昌红转债,sz300151,昌红科技,27.88, 94.00,昌红转债,117.194,300151,昌红科技,暂无提示,3135.27,AA-,,0,0.9134,16.4835,17.7480,86.7017,69.3006,0.1151,0.4612,162.8646,0.0995,0.9473,16.3570,17.0160,68.7922,49.5692,0.0899,0.3981,195.7563,-1.0774,0.0367,0.0658,0.1738,-0.1466,-0.1333,-0.1095,上涨中,6,117.424,0.2,19.52,2.47,70.0143,0.677142,1.79461,4.92988,3.90473,5.36323,1610,1610,0.0367,15.0088,15.0088,109.009,0.077197,0.1842145175478509,0.0998422357448725,0.1842145175478509,-0.1466,0.716453,0.56152,0.858706,0.643695,0.687231,0.557957,0.77499
210,sz127062,3.963,2022-04-21,垒知转债,sz002398,垒知集团,7.75, 87.55,垒知转债,118.982,002398,垒知集团,暂无提示,2050.15,AA-,,0,0.2185,5.8220,5.7840,62.7706,57.9037,0.0065,0.0289,112.1602,0.6655,0.2266,5.8480,5.7080,59.2415,50.1439,-0.0073,0.0160,70.4247,0.1726,0.0229,0.0794,-0.0679,0.0376,-0.0105,0.0068,上涨中,6,117.999,-0.83,5.93,0.51,76.5161,0.542145,2.58026,4.63041,6.51089,5.84206,1995,1995,0.0229,9.19302,9.19302,96.743,0.219716,0.018550326348333757,0.025242047026279302,0.018550326348333757,0.0376,0.476447,0.258361,0.520649,0.376377,0.592554,0.55766,0.507967
211,sh113057,77.999,2022-03-24,中银转债,sh601881,中国银河,9.93, 92.46,中银转债,120.706,601881,中国银河,暂无提示,5407.13,AAA,,0,0.2878,9.3655,9.6640,87.5817,84.5951,0.0436,0.0430,97.8880,-0.4648,0.2985,9.3630,9.5760,87.4629,76.4682,0.0327,0.0392,113.4906,-0.6247,0.0248,0.0550,0.0104,-0.0135,-0.0116,-0.0462,上涨中,6,120.399,-0.25,9.57,-1.44,96.3746,0.249281,5.03153,10.4387,0.645076,0.669153,1967,1967,0.0248,20.9869,20.9869,113.447,0.061281,0.021835459932731727,-0.009726821192052926,0.021835459932731727,-0.0135,0.633939,0.582754,0.650998,0.642787,0.671293,0.55454,0.640457
212,sh113563,8.017,2020-01-16,柳药转债,sh603368,柳药集团,23.39, 99.79,柳药转债,113.767,603368,柳药集团,暂无提示,2837.44,AA,,0,0.3905,15.7635,16.3480,89.9003,90.3051,0.1271,0.1963,186.7881,0.1745,0.4050,15.7410,16.0260,91.3562,86.5589,0.0813,0.1587,262.2188,-0.9481,0.0161,0.0485,0.0335,-0.0136,-0.0658,-0.0832,KDJ死叉,3,117.232,3.05,17.53,3.24,74.9466,0.564208,7.55865,10.3961,9.42827,6.48378,1169,1169,0.0161,4.35239,4.35239,104.142,0.12569,0.1120626764360706,0.07230242231465644,0.1120626764360706,-0.0136,0.611949,0.459979,0.753079,0.54185,0.689819,0.552673,0.65695
213,sz123054,2.073,2020-06-10,思特转债,sz300608,思特奇,10.46, 98.30,思特转债,127.06,300608,思特奇,暂无提示,2443.39,AA-,,0,0.2741,7.6895,7.8720,98.1762,90.6632,0.0320,0.1374,126.1602,0.2890,0.2843,7.6965,7.6460,95.1537,74.5171,-0.0036,0.1148,120.1834,-0.3882,0.0230,0.0894,-0.0097,0.0102,-0.0487,-0.0568,均线金叉,7,125.769,-1.02,8.07,-0.98,77.1511,0.630166,1.61123,4.05462,7.77248,9.77961,1315,1315,0.023,9.53013,9.53013,107.83,0.166362,0.049483061317380894,0.02515243902439024,0.049483061317380894,0.0102,0.546492,0.33869,0.665221,0.478284,0.559274,0.552261,0.627475
214,sh113604,6.398,2020-10-13,多伦转债,sh603528,多伦科技,10.4, 92.96,多伦转债,108.155,603528,多伦科技,暂无提示,1623.55,AA-,,0,0.3085,6.2800,6.3220,95.8487,84.9772,0.0046,0.0940,117.7139,0.6546,0.3199,6.2930,6.1820,89.1349,67.3368,-0.0163,0.0778,94.8849,-0.3550,0.0377,0.0443,-0.0254,0.0194,-0.0675,-0.0352,均线金叉,7,107.933,-0.21,6.46,-0.92,62.1154,0.737621,0.756223,2.37977,1.18197,1.85978,1440,1440,0.0377,11.7986,11.7986,104.759,0.0303016,0.028662420382165488,0.021828535273647587,0.028662420382165488,0.0194,0.506494,0.699903,0.63525,0.506654,0.574808,0.552071,0.648837
215,sh110077,17.674,2020-11-20,洪城转债,sh600461,洪城环境,6.21, 99.44,洪城转债,134.004,600461,洪城环境,暂无提示,8976.2,AA+,,0,0.1494,7.4130,7.5540,90.3059,87.6999,0.0248,0.0332,148.1693,0.3065,0.1549,7.4170,7.4980,90.7908,82.3105,0.0150,0.0258,177.4171,0.0822,0.0131,0.0558,0.0000,0.0120,-0.0032,-0.0030,上涨中,6,133.802,-0.15,7.54,-1.44,121.417,0.102003,3.55475,12.531,2.01129,3.54502,1478,1478,0.0131,29.0709,29.0709,128.511,0.041172,0.017132065290705434,-0.001853322742917718,0.017132065290705434,0.012,0.563419,0.56953,0.561207,0.65277,0.613373,0.551948,0.663473
216,sh113619,9.997,2021-01-20,世运转债,sh603920,世运电路,19.32, 98.41,世运转债,121.816,603920,世运电路,暂无提示,6523.11,AA,,0,0.6913,14.2110,14.6060,95.3260,85.1405,0.0728,0.3044,186.9789,0.3396,0.7169,14.2400,14.1380,87.9755,67.9803,0.0127,0.2408,196.8750,-0.6479,0.0315,0.0654,-0.0090,0.0191,-0.0795,-0.0941,均线金叉,7,121.601,-0.18,15.73,2.08,81.4182,0.493535,1.51126,8.03437,1.51171,4.01839,1539,1539,0.0315,17.5238,17.5238,115.934,0.0488833,0.10688902962493851,0.07695467616048202,0.10688902962493851,0.0191,0.537479,0.603926,0.686037,0.567274,0.619507,0.551278,0.680782
217,sz127040,39.873,2021-07-07,国泰转债,sz002091,江苏国泰,8.77, 96.63,国泰转债,123.347,002091,江苏国泰,暂无提示,3601.81,AA+,,0,0.2831,8.7415,8.8340,90.4762,85.2083,0.0059,0.0667,79.7537,0.3618,0.2936,8.7665,8.7260,86.4469,74.8427,-0.0117,0.0550,64.0583,-0.0510,0.0197,0.0558,-0.0471,0.0408,-0.0175,-0.0270,均线金叉,7,122.78,-0.46,8.82,-0.9,100.57,0.22084,6.38157,9.98338,1.60047,1.2519,1707,1707,0.0197,19.3516,19.3516,115.982,0.058616,0.00898015214780079,-0.0015847860538826808,0.00898015214780079,0.0408,0.492994,0.57849,0.524651,0.554473,0.605058,0.551209,0.578265
218,sz123048,3.79,2020-04-10,应急转债,sz300527,中船应急,8.86, 100.58,应急转债,120.004,300527,中船应急,暂无提示,2288.89,AA+,,0,0.2255,6.7930,6.7000,84.6561,65.6943,-0.0181,0.0506,60.1064,0.7175,0.2338,6.8200,6.6060,67.8536,46.1957,-0.0318,0.0348,35.0604,0.0783,0.0195,0.0796,-0.0679,0.0436,-0.0229,-0.0044,上涨中,6,119.998,-0.01,6.82,-0.58,76.9752,0.558918,1.45176,3.74065,3.83049,4.93489,1254,1254,0.0195,7.14866,7.14866,107.729,0.113891,0.003974679817459137,0.017910447761193993,0.003974679817459137,0.0436,0.458298,0.473392,0.539485,0.450612,0.550219,0.551189,0.604748
219,sz123120,7.984,2021-07-30,隆华转债,sz300263,隆华科技,7.75, 92.35,隆华转债,131.8,300263,隆华科技,暂无提示,2254.63,AA-,,0,0.4104,7.2465,7.6140,97.9675,91.3985,0.0221,0.1608,172.7390,-0.2554,0.4255,7.2275,7.4840,90.9252,80.7594,0.0202,0.1550,145.8090,-0.8698,0.0351,0.1034,0.0731,-0.0482,-0.0105,-0.0353,上涨中,6,130.74,-0.8,7.63,-1.93,98.4516,0.327962,1.57555,3.83018,1.97338,2.39866,1730,1730,0.0351,30.5587,30.5587,122.909,0.0637161,0.05292210032429434,0.002101392172314087,0.05292210032429434,-0.0482,0.751784,0.53467,0.756102,0.74218,0.629978,0.549684,0.790209
220,sh113037,44.995,2020-07-23,紫银转债,sh601860,紫金银行,3.95, 102.09,紫银转债,104.036,601860,紫金银行,暂无提示,1821.61,AA+,,0,0.0502,2.7585,2.7220,47.2222,39.4444,-0.0051,-0.0039,-20.6962,0.6350,0.0521,2.7650,2.7180,37.2222,32.0798,-0.0075,-0.0060,-52.4155,0.3399,0.0120,0.0628,-0.0455,0.0406,0.0041,0.0135,跌减缓,4,103.891,-0.14,2.71,-0.73,68.6076,0.514278,1.56974,3.39135,0.34887,0.376859,1358,1358,0.012,1.07525,1.07525,103.165,0.00703483,-0.017582019213340683,-0.00440852314474649,0.017582019213340683,0.0406,0.519936,0.765791,0.510479,0.547066,0.602292,0.548966,0.577236
221,sh111003,2.039,2022-03-07,聚合转债,sh605166,聚合顺,14.42, 88.58,聚合转债,138.164,605166,聚合顺,暂无提示,13824.2,AA-,,0,0.5373,13.5485,14.0520,86.8663,80.0807,0.0699,0.1360,139.6735,-0.7381,0.5572,13.5260,13.8260,81.8400,67.8052,0.0639,0.1277,177.8681,-0.8303,0.0213,0.1483,0.0538,-0.1030,-0.0277,-0.0816,上涨中,6,138.69,0.38,14.23,-0.42,98.6824,0.405418,15.725,29.5492,77.1212,72.4601,1950,1950,0.0213,19.519,19.519,108.099,0.282991,0.05030077130309629,0.012667235980643454,0.05030077130309629,-0.103,0.771776,0.0388995,0.805418,0.594486,0.633838,0.548865,0.662097
222,sz127005,49.964,2018-03-12,长证转债,sz000783,长江证券,6.83, 102.70,长证转债,112.6,000783,长江证券,暂无提示,1742.3,AAA,,0,0.1103,5.3620,5.3960,85.7143,81.3866,0.0037,0.0109,90.2010,0.5304,0.1144,5.3775,5.3640,81.1429,71.9263,0.0002,0.0066,104.3284,-0.1867,0.0136,0.0422,-0.0442,0.0293,-0.0052,-0.0055,均线金叉,7,112.723,0.11,5.62,3.88,82.284,0.369925,11.0352,12.7775,2.20864,1.27867,494,494,0.0136,3.30903,3.30903,106.009,0.0633339,0.048116374487131575,0.04151223128243142,0.048116374487131575,0.0293,0.508844,0.610299,0.51693,0.525235,0.615645,0.547641,0.54385
223,sz128105,7.995,2020-04-09,长集转债,sz002616,长青集团,7.91, 94.08,长集转债,105.946,002616,长青集团,暂无提示,1377.47,AA-,,0,0.2631,5.1890,4.7260,61.1502,48.8535,-0.0447,-0.0303,-11.8724,0.5919,0.2729,5.2450,4.6780,48.4309,36.6179,-0.0772,-0.0508,-30.0518,0.4225,0.0352,0.1059,-0.2083,0.1802,0.0001,0.0325,跌减缓,4,105.723,-0.21,4.78,-0.21,60.4298,0.749517,1.04956,2.42703,1.31276,1.51784,1253,1253,0.0352,9.72733,9.72733,103.807,0.0184541,-0.07882058200038544,0.011426153195090993,0.07882058200038544,0.1802,0.288564,0.734084,0.36312,0.360945,0.473636,0.546745,0.535844
224,sh110055,2.434,2019-03-15,伊力转债,sh600197,伊力特,16.0, 104.27,伊力转债,179.872,600197,伊力特,暂无提示,9631.24,AA,G,0,0.7295,22.9255,21.1920,32.7764,27.8884,-0.2635,-0.0510,-51.9995,1.0480,0.7565,23.0790,21.0800,27.5556,22.5236,-0.2911,-0.1001,-66.8056,0.6319,0.0221,0.1888,-0.1195,0.0456,0.0086,0.0216,跌减缓,4,178.852,-0.57,21.18,-1.26,132.375,0.351101,10.1103,19.7415,41.5378,40.5537,862,862,0.0221,44.6042,44.6042,148.874,0.201363,-0.0761379250179931,-0.0005662514156286047,0.0761379250179931,0.0456,0.468353,0.182018,0.444943,0.466456,0.394694,0.546004,0.558488
225,sz128036,1.456,2018-03-09,金农转债,sz002548,金新农,6.8, 96.05,金农转债,138.9,002548,金新农,暂无提示,2184.74,A-,,0,0.2138,6.1930,6.4040,93.8034,92.1178,0.0457,0.0775,126.9315,-0.1516,0.2218,6.2095,6.3020,90.4202,85.8581,0.0268,0.0685,130.3326,-0.3006,0.0210,0.0863,-0.0269,0.0128,-0.0041,-0.0580,上涨中,6,138.42,-0.35,6.52,0.31,95.8824,0.443644,3.37771,5.56245,23.1986,19.1018,491,491,0.021,13.9263,13.9263,109.976,0.258635,0.05280155013725163,0.018113678950655743,0.05280155013725163,0.0128,0.510793,0.0914201,0.606442,0.423826,0.565225,0.545601,0.568124
226,sh110048,12.76,2018-12-07,福能转债,sh600483,福能股份,7.64, 105.39,福能转债,188.75,600483,福能股份,暂无提示,15108.2,AA+,G,0,0.4440,11.1920,11.3440,87.0527,75.7320,0.0199,0.0930,161.1753,0.9745,0.4605,11.2140,11.1560,79.2225,61.2107,-0.0074,0.0549,163.5144,-0.0893,0.0228,0.2019,-0.0126,-0.0171,-0.0204,0.0102,均线金叉,7,186.185,-1.36,11.79,0,154.319,0.206491,10.8224,25.9306,8.48151,10.1609,764,764,0.0228,63.7042,63.7042,169.094,0.101073,0.05343102215868467,0.039315937940761714,0.05343102215868467,-0.0171,0.684022,0.39367,0.634417,0.711034,0.53499,0.54548,0.704261
227,sz123050,3.746,2020-04-14,聚飞转债,sz300303,聚飞光电,4.98, 101.17,聚飞转债,121.898,300303,聚飞光电,暂无提示,451.36,AA-,,0,0.1330,4.0790,4.0920,95.5556,83.8095,0.0019,0.0487,119.4969,0.2960,0.1379,4.0940,4.0300,85.5556,66.8783,-0.0075,0.0407,86.7294,-0.3502,0.0216,0.0742,-0.0458,0.0150,-0.0227,-0.0243,均线金叉,7,121.4,-0.41,4.15,-0.48,83.3333,0.4568,0.357981,0.809341,0.955634,1.08027,1258,1258,0.0216,11.3539,11.3539,112.524,0.0788821,0.01740622701642569,0.014173998044965996,0.01740622701642569,0.015,0.528046,0.541452,0.623429,0.538472,0.613248,0.544083,0.692257
228,sh113056,129.998,2022-03-23,重银转债,sh601963,重庆银行,10.89, 97.42,重银转债,99.559,601963,重庆银行,暂无提示,8301.76,AAA,,0,0.0942,6.8970,6.8100,62.7329,47.2742,-0.0097,0.0066,25.0951,0.5689,0.0977,6.9165,6.7820,44.7619,32.8338,-0.0160,0.0002,6.1433,0.1264,0.0082,0.0107,-0.0512,0.0419,-0.0103,-0.0040,上涨中,6,99.612,0.05,6.85,0,62.9017,0.583613,7.71388,16.0156,0.593385,0.615996,1966,1966,0.0082,0.0517338,0.0517338,97.4717,0.0219578,-0.006814557053791637,0.005873715124816492,0.006814557053791637,0.0419,0.456671,0.752068,0.492514,0.47225,0.598025,0.542976,0.513355
229,sh118003,7.999,2021-11-29,华兴转债,sh688001,华兴源创,30.76, 94.56,华兴转债,131.775,688001,华兴源创,暂无提示,3746.16,AA,,0,1.7866,29.3805,28.0480,80.7302,63.1449,-0.1305,0.2664,55.8793,0.8490,1.8528,29.6785,27.3340,65.9386,44.6077,-0.2394,0.1220,22.4655,0.2018,0.0347,0.1415,-0.1501,0.1032,-0.0621,0.0046,上涨中,6,130.153,-1.23,28.79,-1.3,93.5956,0.390589,1.97054,5.7167,2.46349,3.57339,1852,1852,0.0347,27.1036,27.1036,121.664,0.0697778,-0.020098364561529025,0.026454649172846567,0.020098364561529025,0.1032,0.352844,0.524315,0.411527,0.452172,0.411708,0.542483,0.558965
230,sz123136,4.596,2022-01-21,城市转债,sz300778,新城市,17.44, 88.95,城市转债,124.484,300778,新城市,暂无提示,25252.8,AA-,,0,0.5178,13.5780,13.0980,89.9749,71.9532,-0.0320,0.0237,46.3470,0.4328,0.5369,13.6560,12.9240,74.0454,50.9678,-0.0711,-0.0099,15.6527,0.3482,0.0218,0.1631,-0.0851,0.0065,0.0070,-0.0017,MACD金叉,9,123.9,-0.47,13.2,-0.98,75.6881,0.636982,14.9539,40.2067,32.5367,43.7409,1905,1905,0.0218,8.1335,8.1335,97.0835,0.276221,-0.027839151568714082,0.007787448465414348,0.027839151568714082,0.0065,0.576172,0.114607,0.543325,0.408169,0.499594,0.54044,0.463392
231,sh113628,4.15,2021-08-23,晨丰转债,sh603685,晨丰科技,12.94, 84.23,晨丰转债,112.453,603685,晨丰科技,暂无提示,577.83,A,,0,0.2584,9.7365,9.9620,92.8093,93.0685,0.0449,0.0771,123.0934,-0.1338,0.2679,9.7435,9.9080,92.2591,92.3542,0.0343,0.0759,135.0877,-0.2940,0.0146,0.0419,-0.0060,0.0086,-0.0014,-0.0177,上涨中,6,112.603,0.13,10.01,0,77.357,0.455627,0.634822,1.21265,1.52969,1.46103,1754,1754,0.0146,4.20079,4.20079,88.4308,0.273346,0.02809017614132392,0.0048183095763902895,0.02809017614132392,0.0086,0.563676,0.16759,0.598399,0.389975,0.706798,0.540245,0.503325
232,sz127045,95.441,2021-08-16,牧原转债,sz002714,牧原股份,47.46, 95.09,牧原转债,133.04,002714,牧原股份,暂无提示,11354.8,AA+,,0,1.5830,57.3905,58.5640,77.5483,81.4202,0.3511,0.2545,65.7509,-0.3935,1.6416,57.5075,58.5600,80.9789,85.5414,0.3010,0.2676,63.2826,-0.4551,0.0188,0.0854,-0.0365,-0.0042,0.0107,-0.0379,涨减速,5,133.851,0.61,58.7,0.72,123.683,0.0822093,10.5262,21.881,1.1029,1.14631,1747,1747,0.0188,35.0877,35.0877,130.178,0.0282178,0.02281736524337652,0.0023222457482412473,0.02281736524337652,-0.0042,0.594598,0.596665,0.64716,0.68596,0.711059,0.540031,0.731604
233,sz127043,10.445,2021-08-12,川恒转债,sz002895,川恒股份,20.7, 92.06,川恒转债,142.145,002895,川恒股份,暂无提示,6873.0,AA-,G,0,1.0578,24.3830,24.3140,92.3393,80.9054,-0.0043,0.2448,80.8319,1.0219,1.0970,24.4975,24.0380,83.9033,64.4025,-0.0578,0.2041,73.7283,0.5547,0.0233,0.1083,-0.0518,0.0458,0.0081,-0.0027,上涨中,6,140.2,-1.37,24.21,-1.98,116.956,0.198736,5.60675,12.4797,5.36788,5.97403,1743,1743,0.0233,33.6167,33.6167,125.677,0.115561,-0.00709510724685225,-0.004277371061939594,0.00709510724685225,0.0458,0.489775,0.38597,0.499795,0.550194,0.531121,0.5398,0.618792
234,sz123114,9.008,2021-05-25,三角转债,sz300775,三角防务,31.66, 93.21,三角转债,155.99,300775,三角防务,暂无提示,15860.7,AA-,G,0,1.6745,38.7675,38.3480,80.5929,70.7283,-0.0983,0.3107,52.7663,0.8739,1.7365,38.9010,37.6640,74.8962,55.2973,-0.1651,0.2313,55.1936,0.6198,0.0247,0.1519,-0.0729,0.0510,-0.0046,0.0091,上涨中,6,156.0,0.01,38.43,-1.61,121.383,0.285183,7.38666,23.2474,8.20011,12.9037,1664,1664,0.0247,38.0825,38.0825,131.292,0.188187,-0.00870574579222283,0.0021383122979035107,0.00870574579222283,0.051,0.483464,0.209824,0.436227,0.494405,0.388487,0.538431,0.51542
235,sh110083,49.98,2021-11-11,苏租转债,sh600901,江苏租赁,5.07, 93.96,苏租转债,119.309,600901,江苏租赁,暂无提示,2063.45,AAA,,0,0.0974,5.0260,5.0180,80.5556,78.2648,0.0020,0.0051,59.5122,0.3376,0.1010,5.0365,4.9980,78.4091,70.5553,-0.0045,0.0020,34.1737,0.3376,0.0116,0.0376,-0.0402,0.0377,0.0098,0.0021,上涨中,6,119.042,-0.22,5.01,-0.2,98.8166,0.204677,0.37364,2.43709,0.0747579,0.243807,1834,1834,0.0116,11.4643,11.4643,105.424,0.12917,-0.003183446080382013,-0.0015942606616181632,0.003183446080382013,0.0377,0.497136,0.445116,0.47586,0.493927,0.63276,0.537189,0.499444
236,sh118017,3.6,2022-08-08,深科转债,sh688328,深科达,26.68, 81.53,深科转债,127.416,688328,深科达,暂无提示,1257.93,A+,,0,1.7015,22.5175,22.2640,87.5128,70.6234,-0.0264,0.5021,101.7525,0.0000,1.7645,22.6285,21.6740,71.5175,52.6753,-0.1086,0.4193,68.8419,0.0000,0.0485,0.1328,-0.0913,0.0644,-0.0343,0.0114,上涨中,6,127.435,0.01,23.01,-0.78,86.2444,0.477604,0.61495,1.87288,1.70819,2.60122,2104,2104,0.0485,32.4319,32.4319,113.962,0.118224,0.02187187742866681,0.03350700682716501,0.02187187742866681,0.0644,0.453367,0.433362,0.515262,0.470409,0.517314,0.537048,0.623253
